gio_hoc_moi_tuan,diem_dau_vao,diem_trung_binh_truoc,tham_gia_ngoai_khoa,gio_giai_tri,lam_them,khoang_cach_den_truong,chat_luong_giac_ngu,so_lan_vang_mat,gpa
36.2,7.51,8.05,0,14.0,1,19.9,5.0,6,5.56
19.3,5.97,7.12,0,11.0,0,3.0,7.7,4,3.41
28.6,8.65,6.25,1,26.9,0,6.7,8.6,1,4.84
31.2,7.29,8.15,1,10.0,0,8.1,7.8,3,6.72
35.1,8.62,7.19,1,16.8,0,4.9,5.3,3,6.2
37.1,6.97,7.0,0,15.3,0,3.4,5.7,0,5.03
18.8,6.98,7.18,0,9.9,1,12.1,6.9,3,3.75
14.7,6.74,5.93,1,13.3,0,2.3,8.3,4,2.79
42.8,8.38,6.47,0,8.3,0,1.9,8.5,2,6.54
33.3,6.79,7.0,1,25.3,0,16.1,7.5,1,4.87
22.5,8.14,6.81,1,13.7,0,11.4,5.6,1,5.24
45.5,7.12,8.27,1,14.1,1,9.7,8.8,2,7.54
31.2,5.52,7.22,1,24.7,0,19.6,7.0,1,3.93
41.8,6.93,7.85,0,10.9,0,28.8,6.4,0,6.7
30.7,6.32,7.01,0,21.5,1,19.1,6.3,1,3.81
50.6,7.53,8.06,1,18.0,0,5.1,4.7,4,7.29
47.6,6.31,7.4,1,5.1,0,23.5,8.6,2,7.02
27.5,8.43,7.01,0,13.1,1,5.8,6.8,3,5.39
39.7,7.41,6.99,0,17.2,0,4.4,6.0,3,5.21
36.5,7.32,6.05,0,15.2,0,7.1,7.9,4,4.35
43.7,8.16,7.51,1,15.2,1,13.7,8.2,0,7.44
20.4,8.46,6.96,0,12.0,0,6.0,4.4,2,4.83
36.9,7.48,6.5,1,11.4,0,5.6,9.3,3,5.92
40.6,6.73,8.11,1,13.5,1,22.1,10.0,4,6.98
12.4,5.73,5.75,1,24.8,1,13.7,7.2,2,1.26
18.2,6.81,6.58,1,10.5,0,11.5,7.4,0,4.03
9.6,6.88,8.03,0,12.6,0,12.7,10.0,2,4.51
27.3,7.61,7.32,0,15.1,0,5.4,5.4,3,4.92
37.2,7.15,6.95,1,7.7,1,4.0,6.2,3,5.87
45.0,8.19,7.25,1,17.2,0,4.4,7.9,5,6.9
30.7,6.89,7.18,0,8.6,0,25.3,8.7,7,4.91
46.3,7.44,5.48,1,9.6,0,12.5,7.1,3,5.04
16.2,8.68,6.65,0,9.3,0,6.9,5.8,3,4.28
13.0,7.84,8.62,0,6.8,1,12.6,8.9,2,5.86
29.4,7.44,6.34,1,21.3,0,11.7,7.0,1,4.38
33.8,6.9,6.68,1,17.6,0,8.6,7.0,4,4.93
29.7,6.87,6.46,0,19.6,0,9.2,8.4,3,4.03
9.3,6.65,6.91,0,19.2,0,3.8,9.3,2,2.98
29.1,6.96,6.42,0,14.2,0,10.8,7.4,3,3.75
17.0,8.26,7.49,1,14.9,0,11.3,7.7,2,5.81
36.7,7.28,7.2,1,20.1,0,7.3,8.6,2,5.9
33.7,6.15,7.77,0,23.2,1,11.0,6.7,1,4.27
20.6,9.27,5.95,1,8.7,0,6.7,6.2,3,4.91
24.9,7.82,6.66,0,27.6,1,6.2,6.4,1,3.95
19.4,6.09,6.77,1,8.4,1,11.4,5.6,2,3.01
29.4,7.06,7.46,1,12.7,0,9.3,5.4,3,5.06
39.6,7.61,6.21,1,15.4,0,3.7,10.0,2,5.85
20.1,9.2,7.92,1,15.8,0,2.6,5.7,2,6.38
35.0,6.39,8.19,1,24.8,0,13.9,7.4,1,5.66
24.7,8.48,6.01,0,20.1,1,5.4,6.9,5,3.92
22.1,8.9,6.51,1,17.1,0,6.7,8.6,6,5.29
28.9,6.87,6.47,0,20.2,0,11.6,7.2,6,3.4
19.6,7.22,9.63,1,16.7,0,7.5,9.1,3,7.1
24.5,6.46,6.57,1,11.6,0,16.2,6.8,0,4.42
18.0,7.3,8.68,1,17.4,1,7.1,7.4,3,5.34
49.6,7.46,5.73,0,15.3,0,13.4,8.1,3,5.23
30.4,8.16,6.01,1,10.8,0,18.5,7.3,8,4.17
23.0,8.59,6.31,1,21.3,0,0.6,7.8,3,4.55
32.1,6.75,6.15,0,14.7,0,1.4,7.4,4,3.99
28.9,5.53,6.73,1,9.4,0,5.8,4.9,2,3.75
27.8,7.48,6.29,0,10.2,0,3.4,8.1,1,5.29
36.1,7.79,6.18,0,17.7,0,10.2,8.8,5,4.69
37.6,7.75,8.16,1,20.2,0,6.1,6.8,1,6.9
24.7,7.17,8.22,0,17.4,0,1.2,6.7,2,5.25
24.2,7.62,7.95,1,17.4,0,8.7,7.4,2,5.83
27.2,9.02,7.52,1,10.9,0,20.7,9.9,3,6.72
7.0,7.88,7.09,0,15.5,0,2.3,6.6,2,3.18
14.8,7.13,6.5,1,13.3,1,7.1,7.9,3,3.57
43.7,7.0,6.05,0,14.0,0,1.3,6.7,4,4.82
46.4,7.33,7.36,0,14.4,1,29.9,7.9,1,6.25
27.5,9.14,5.83,1,11.7,1,9.2,5.1,1,5.08
35.8,7.32,6.01,1,18.8,1,5.5,9.7,2,4.65
33.1,7.48,8.15,0,10.0,1,9.1,7.6,3,6.34
60.8,7.02,8.9,0,8.5,1,4.0,6.6,4,8.38
41.2,8.6,7.39,0,11.1,0,4.8,6.6,2,7.12
28.7,9.46,8.11,1,19.4,1,9.6,7.4,6,6.74
20.4,7.95,6.75,0,16.7,0,4.9,10.0,2,4.84
13.9,7.58,5.66,0,6.1,0,5.0,9.3,2,3.34
32.0,7.54,7.61,1,18.0,1,8.8,6.6,1,5.67
22.4,5.12,7.57,0,14.8,0,1.9,7.1,4,3.4
15.8,8.25,7.07,0,12.9,0,14.7,7.2,3,4.71
23.5,7.63,6.76,0,13.8,1,25.2,4.1,3,3.32
19.2,7.93,7.96,1,8.3,0,3.7,6.7,4,5.76
46.9,6.79,6.01,0,15.9,0,8.8,7.3,3,5.21
38.8,7.12,6.23,0,8.7,0,14.9,5.6,3,4.7
29.9,7.09,5.99,1,13.2,1,7.3,9.6,3,4.88
44.8,8.52,7.08,1,13.3,1,12.3,5.3,3,6.79
30.8,7.12,5.91,0,18.8,1,1.5,5.5,3,3.1
21.4,9.58,6.32,1,15.2,0,0.9,8.0,3,5.66
45.2,7.93,6.29,0,18.5,0,10.4,7.4,4,5.57
35.4,6.22,6.74,1,9.0,1,4.9,6.3,2,4.72
19.6,7.37,5.51,0,14.5,1,8.4,8.5,4,2.95
28.1,6.85,7.09,0,17.7,0,9.3,7.4,1,4.49
21.2,5.31,8.25,1,21.2,0,13.0,9.8,3,4.25
16.2,9.1,7.14,1,9.3,0,2.9,4.3,3,4.97
39.3,8.2,8.54,0,10.8,1,22.1,6.2,4,6.94
49.1,8.03,8.33,0,17.5,1,9.5,9.5,5,8.05
16.0,7.67,7.78,1,23.1,0,9.1,7.7,2,4.52
35.6,6.12,7.07,0,16.4,0,7.0,6.8,1,4.59
23.5,7.02,7.02,1,9.5,0,6.3,6.4,3,4.56
25.1,8.34,7.76,0,9.5,1,17.3,7.5,4,5.53
24.1,6.45,6.61,1,15.7,1,29.4,5.3,1,3.17
21.4,4.97,5.12,0,16.8,0,16.1,4.8,3,0.57
30.5,7.27,7.49,0,13.9,0,11.1,7.8,1,5.72
21.7,7.36,5.87,1,9.6,0,9.0,8.3,2,4.02
32.7,7.64,6.04,0,20.5,0,34.4,8.4,2,4.12
29.5,8.23,7.0,1,13.3,1,18.9,6.4,5,5.13
27.6,8.14,6.9,0,17.6,0,22.8,6.3,3,4.86
20.9,7.76,5.59,0,6.1,1,12.6,7.0,4,3.3
24.2,8.7,7.17,1,21.0,0,31.8,5.5,3,4.89
37.6,5.98,7.97,0,11.6,0,7.1,8.0,2,5.81
35.0,8.0,5.87,0,21.7,1,11.0,6.6,1,4.21
20.2,8.13,8.27,0,18.1,0,16.4,6.9,0,5.69
31.0,6.26,5.44,0,7.9,1,5.5,6.7,1,3.19
37.5,6.0,9.12,0,16.2,1,14.3,7.8,2,6.02
13.3,6.75,6.59,0,23.3,0,3.8,7.4,1,2.52
35.4,6.84,7.15,0,12.0,0,5.5,9.9,4,5.51
23.4,8.25,5.11,1,23.3,1,7.0,6.4,1,3.04
35.7,6.89,6.94,0,16.9,0,20.2,9.7,1,4.96
22.4,6.64,7.23,1,21.7,0,1.8,4.3,2,3.99
12.0,6.89,6.91,1,15.8,1,9.7,7.7,2,3.32
13.7,8.62,6.44,0,14.4,1,15.2,4.6,3,3.36
30.5,7.51,6.05,0,24.2,1,7.7,5.5,2,3.23
32.6,7.32,8.13,0,18.6,0,38.6,5.5,1,5.64
21.0,7.39,7.03,1,13.8,1,17.7,5.4,2,4.48
36.4,8.79,8.54,1,17.1,1,9.8,6.1,5,7.82
13.4,6.75,6.47,1,12.2,0,25.0,10.0,2,3.78
29.3,8.82,6.57,1,15.5,0,12.0,5.7,1,5.52
17.9,7.71,7.82,0,21.0,0,6.6,4.6,3,4.23
23.5,7.34,5.38,1,14.2,1,2.0,7.7,3,2.94
30.5,10.0,5.79,0,10.6,1,9.1,7.4,5,5.42
21.4,6.44,8.1,1,10.2,0,11.4,10.0,2,5.77
26.2,7.15,5.83,0,15.4,0,17.4,6.9,2,2.93
40.1,6.27,5.18,0,11.0,1,19.1,3.6,0,2.83
24.2,8.45,8.87,1,7.8,0,12.6,6.4,3,7.59
38.4,9.19,5.61,1,9.0,0,8.4,6.3,2,5.82
18.7,9.17,7.18,1,20.9,0,4.1,5.2,3,5.01
35.3,8.72,7.07,0,14.3,0,24.1,6.2,2,5.61
44.4,7.3,4.19,1,15.3,0,1.1,6.8,4,3.63
5.3,7.13,6.73,1,10.2,0,22.3,6.9,3,2.84
22.0,5.83,7.45,0,12.1,0,13.9,4.9,7,2.14
35.8,9.54,7.35,0,11.9,0,18.5,7.9,3,7.05
28.0,7.97,7.9,1,13.6,1,10.3,9.5,5,6.45
33.7,7.01,6.61,1,6.7,1,8.5,7.4,4,4.91
24.0,8.83,7.71,1,20.4,1,8.4,8.7,3,6.07
30.9,6.53,6.31,1,14.9,1,11.8,7.3,3,4.08
28.4,7.91,5.59,0,16.0,0,11.6,5.4,2,3.28
41.7,7.33,5.7,1,19.6,0,13.8,7.4,1,4.67
32.5,8.14,5.54,0,19.2,0,7.5,6.2,4,3.56
33.4,7.44,8.01,0,12.1,1,2.7,5.3,2,5.95
25.9,6.05,5.49,0,18.0,0,9.7,6.9,0,2.57
25.1,7.58,7.27,1,18.0,0,5.1,8.2,2,5.4
25.7,8.55,6.73,0,16.6,0,5.5,6.5,2,4.82
33.9,7.47,6.9,1,20.3,1,11.3,9.9,4,5.53
25.8,8.28,8.36,1,19.0,0,8.3,8.4,2,6.88
32.9,6.45,6.56,1,18.6,0,6.6,6.2,3,4.06
50.8,7.47,7.61,0,21.8,1,4.3,6.1,3,5.99
38.7,6.88,7.04,0,15.1,1,2.8,10.0,1,6.01
26.7,8.25,6.85,0,15.3,0,5.4,6.5,3,4.87
42.0,7.53,9.3,1,19.1,0,15.1,7.5,2,8.17
25.9,8.19,5.56,0,14.1,0,5.2,7.6,2,4.26
9.6,8.59,8.29,1,17.4,1,18.3,4.4,2,4.87
19.9,8.19,7.66,1,12.2,0,20.0,4.4,1,4.82
11.3,7.77,6.52,1,3.6,0,1.0,8.3,3,4.58
26.5,6.5,8.63,0,18.0,0,21.0,5.4,3,5.1
30.2,7.5,5.15,1,7.3,1,16.8,7.0,5,3.43
46.8,6.97,6.48,0,11.5,1,6.6,4.7,0,5.57
33.3,7.16,5.79,0,19.1,0,16.3,6.5,4,3.79
27.8,7.13,7.41,1,19.2,0,11.3,7.3,2,5.35
38.3,6.52,5.89,0,20.9,1,11.0,3.9,6,2.29
7.9,5.54,7.43,1,4.9,1,16.5,7.1,1,3.29
32.4,6.83,6.81,0,16.5,1,2.1,7.2,3,4.52
37.7,7.69,6.52,0,13.7,1,7.9,6.3,1,5.44
15.2,6.15,7.39,0,19.9,1,9.4,5.3,2,2.6
41.4,7.52,6.73,1,22.4,0,12.6,6.4,2,5.66
33.4,9.4,5.91,1,8.5,0,15.2,6.4,4,5.83
25.8,8.52,9.8,0,15.1,0,7.5,9.9,5,8.17
36.3,9.14,6.51,0,19.2,0,13.7,6.8,3,5.57
52.7,7.89,4.78,1,13.3,0,8.3,6.3,1,5.59
31.8,8.67,6.16,1,23.7,0,6.3,6.8,5,4.81
32.5,6.78,5.73,1,13.0,0,11.6,7.6,4,3.62
25.4,6.86,7.83,1,13.5,1,27.1,7.6,7,4.54
21.5,4.76,7.32,0,9.6,0,8.8,7.7,2,3.22
38.3,8.69,7.4,1,15.8,0,4.2,7.9,3,7.07
21.4,9.04,6.63,1,0.0,0,31.5,4.8,6,4.75
30.7,6.95,6.72,0,13.8,0,36.9,7.8,5,4.3
25.2,7.25,6.63,1,21.3,1,4.2,7.3,5,3.93
34.8,6.75,6.92,1,8.0,1,8.9,6.1,1,5.17
33.3,7.88,7.84,1,6.9,0,5.5,7.2,2,6.96
40.4,8.62,7.34,0,20.6,0,9.4,6.8,5,6.52
24.9,5.76,7.5,0,21.3,1,8.0,7.0,2,3.27
27.3,7.91,7.5,0,8.2,0,11.7,7.3,2,5.89
20.2,7.22,7.88,0,23.7,0,8.7,4.5,2,3.99
25.6,7.61,7.29,1,17.2,0,7.5,7.4,1,5.68
33.8,7.96,7.36,0,20.2,1,11.2,8.0,5,5.37
37.6,7.31,8.19,1,11.0,1,3.9,7.4,2,6.86
20.8,7.4,6.33,0,22.4,0,35.2,5.9,1,2.93
38.7,7.29,6.14,1,13.7,1,29.5,5.7,6,4.17
43.6,8.47,5.81,0,13.4,0,7.8,7.3,5,5.24
34.1,7.92,7.18,0,17.4,1,12.6,8.2,4,5.24
48.8,7.72,5.15,0,13.0,0,13.6,9.0,2,5.32
22.3,6.23,7.46,1,7.4,0,14.2,8.1,2,4.81
17.6,7.12,6.89,1,15.7,0,11.5,7.8,2,4.16
12.2,8.4,8.13,0,13.4,1,4.4,3.2,2,4.58
45.0,7.54,6.33,0,11.2,0,12.2,6.1,5,5.28
36.5,8.16,6.8,1,21.2,0,16.0,7.5,4,5.34
29.4,9.27,8.12,1,27.0,0,11.0,6.0,4,6.33
32.8,8.54,8.38,0,10.4,0,14.2,5.6,2,6.83
18.7,7.59,6.32,0,16.0,0,9.8,5.4,6,2.54
54.5,6.99,7.18,0,13.0,0,26.9,9.6,3,7.1
31.3,4.95,7.29,0,26.4,0,5.6,5.1,4,2.66
31.1,7.33,7.37,0,17.5,0,11.5,6.7,3,5.25
37.3,7.17,6.74,1,19.6,0,20.0,5.9,2,4.62
34.8,7.89,8.28,1,20.9,0,11.2,5.7,4,6.26
32.2,7.35,5.11,0,15.7,0,27.5,7.6,3,3.0
22.1,7.18,6.58,1,14.1,0,2.4,8.2,4,4.59
34.7,5.72,7.45,1,22.6,0,12.8,5.2,3,3.97
48.8,6.56,7.46,1,18.9,0,6.0,7.1,4,6.12
43.5,7.98,8.35,1,10.8,0,5.0,6.8,3,8.29
45.9,9.22,8.2,1,11.4,1,4.1,6.3,3,8.98
24.9,7.4,6.71,1,13.1,0,25.7,5.6,6,3.39
20.1,7.83,8.3,1,20.8,1,10.7,8.7,5,5.52
28.7,8.45,6.29,0,22.4,0,29.4,5.4,4,3.52
30.6,6.69,7.93,0,25.8,0,3.8,5.0,2,4.74
40.9,7.87,8.81,1,11.5,0,9.1,8.6,8,7.98
13.1,6.76,8.21,1,15.7,0,4.7,7.3,2,4.59
45.3,8.36,7.11,0,13.0,0,26.9,5.2,1,6.36
28.4,7.65,6.67,1,14.1,0,14.1,6.9,7,4.31
25.7,7.8,5.47,0,19.6,0,9.2,6.1,4,2.85
19.9,6.72,7.31,0,14.8,1,20.3,9.2,4,3.6
13.5,8.21,5.88,1,21.6,0,12.4,6.6,2,2.95
38.2,9.58,6.21,1,12.4,0,0.7,7.8,3,6.99
30.7,6.49,5.81,1,18.7,0,3.2,7.0,4,3.23
17.1,7.16,6.54,0,12.8,0,12.8,9.2,4,3.57
17.0,7.73,6.97,1,5.8,0,3.4,7.3,3,4.72
26.6,8.29,7.27,1,9.9,0,6.8,8.7,4,6.16
46.7,6.94,6.4,0,15.6,0,3.9,7.8,3,5.39
27.4,4.67,8.07,0,24.6,1,17.9,6.2,1,3.25
15.0,8.86,6.79,0,12.7,1,4.4,7.0,4,4.4
27.5,8.26,6.21,1,14.2,0,9.8,6.7,3,4.65
27.3,5.76,7.23,1,17.4,0,12.5,6.1,7,3.64
3.0,6.89,8.96,1,12.0,1,7.3,5.4,5,3.74
29.5,9.07,7.34,1,12.6,0,10.0,9.0,3,6.82
27.7,8.95,6.64,1,15.4,0,8.4,3.9,2,4.86
37.0,8.44,5.47,0,12.8,0,24.7,9.0,7,4.56
48.5,7.32,6.78,0,6.1,0,12.6,5.0,1,6.2
41.3,7.58,7.23,0,11.7,0,1.5,7.8,1,6.49
27.3,7.37,6.61,0,18.1,1,22.3,6.1,1,3.79
18.9,8.63,5.33,1,18.2,0,2.3,4.5,3,2.76
55.7,6.62,6.15,0,21.7,0,20.9,8.7,2,5.22
30.6,6.69,8.45,0,21.3,0,13.0,3.4,2,5.14
30.1,8.51,8.43,0,10.5,0,6.2,8.2,5,7.14
29.8,7.46,6.11,1,11.3,0,5.0,7.2,1,4.98
32.0,8.88,7.67,1,11.5,1,2.8,8.6,2,7.59
28.6,6.83,5.82,1,14.2,1,2.4,7.9,3,3.78
24.3,7.45,8.4,1,11.9,0,17.3,7.9,2,6.37
24.5,6.58,7.25,1,14.1,1,8.0,8.3,3,4.31
29.7,7.51,7.95,0,10.6,0,9.0,8.3,2,6.0
24.6,6.02,5.28,0,18.9,0,4.8,7.7,5,1.89
22.9,7.01,7.68,0,10.3,0,4.1,6.5,7,4.05
31.1,6.06,6.99,0,10.0,0,8.5,6.7,3,4.01
27.5,8.19,7.85,1,17.6,1,3.1,7.2,0,6.16
45.0,8.22,7.91,0,18.6,0,5.1,6.6,2,7.19
3.5,5.77,7.07,1,13.9,0,6.7,10.0,5,2.48
40.9,8.83,6.4,0,19.3,0,5.3,6.9,4,5.63
42.5,10.0,7.78,0,19.0,1,16.0,5.3,6,6.51
9.3,7.55,6.94,1,24.5,1,0.8,6.8,7,2.54
26.6,6.86,6.13,0,18.7,0,19.1,5.7,2,3.08
26.3,10.0,6.08,0,23.5,0,25.1,9.9,4,5.19
15.9,6.18,5.52,0,15.3,1,4.2,7.1,1,1.57
22.2,7.52,6.49,0,22.0,0,7.4,8.0,3,3.86
18.9,7.68,8.1,1,22.1,0,8.3,7.8,4,5.18
47.5,8.85,7.18,1,14.3,0,10.8,8.4,4,7.68
39.4,7.86,6.47,0,11.6,0,31.2,7.4,2,5.65
42.7,7.0,7.8,1,12.4,0,30.1,6.4,5,6.09
37.2,6.55,6.17,1,17.1,1,3.1,7.1,4,4.34
18.7,7.16,7.1,0,9.3,0,5.9,5.2,4,3.7
24.8,6.49,6.82,0,12.7,0,31.4,6.8,5,2.94
34.9,7.55,7.78,1,21.0,0,4.5,9.7,4,6.4
17.8,6.94,5.42,1,18.3,0,1.8,8.1,4,2.75
37.1,6.01,6.15,0,3.2,1,6.7,6.8,3,4.01
27.6,8.76,5.36,0,8.3,0,18.2,10.0,1,4.98
26.3,7.0,6.74,0,25.8,0,6.8,6.1,6,2.94
37.1,6.23,8.21,0,20.9,0,3.6,7.5,3,5.31
34.4,7.33,6.49,0,12.1,1,7.2,6.5,2,4.51
26.4,7.57,6.49,1,7.6,1,22.8,6.7,3,4.58
41.6,5.75,7.87,1,8.8,0,12.4,7.6,3,6.22
19.2,7.83,8.07,1,17.5,1,4.2,7.9,5,5.11
36.2,6.45,6.91,0,24.9,0,8.7,6.7,6,4.02
35.9,9.21,7.68,0,24.6,0,2.1,5.7,4,6.32
26.9,8.02,5.92,0,7.1,0,4.2,9.7,3,4.69
33.3,7.1,8.38,1,13.5,1,3.1,7.2,2,6.83
17.5,6.75,9.15,0,10.7,1,6.9,5.4,4,5.24
39.2,7.4,7.52,0,15.7,0,10.5,5.5,1,6.28
28.2,8.11,4.92,0,8.3,1,7.4,10.0,2,4.08
24.8,7.47,6.44,1,12.3,0,1.6,10.0,1,5.25
40.5,7.28,7.61,1,10.7,0,19.4,7.5,4,6.65
23.0,7.56,6.58,0,17.6,0,3.6,6.1,3,3.78
15.9,6.9,8.27,1,12.4,1,2.7,7.5,9,4.28
14.4,7.16,7.59,1,13.1,0,6.7,6.5,1,4.53
36.1,5.41,6.29,0,17.6,1,12.6,7.9,3,3.14
17.2,8.47,7.03,0,23.2,1,12.2,7.5,4,3.94
47.5,7.8,6.11,1,25.6,0,8.3,7.0,2,5.5
9.2,6.73,6.82,0,17.3,0,9.1,6.9,0,2.38
47.0,9.4,6.45,1,14.6,0,10.3,6.7,1,7.51
32.1,7.59,8.17,0,21.6,1,3.1,8.4,1,6.47
29.0,6.46,9.12,0,20.8,0,12.7,6.7,3,5.47
24.6,8.36,5.57,0,19.4,0,5.0,10.0,2,4.15
34.0,7.9,5.08,1,7.1,0,11.6,10.0,2,5.02
29.6,7.89,6.75,1,21.0,0,2.1,6.4,5,4.75
41.0,7.07,5.48,0,16.8,0,2.1,6.5,4,4.01
31.1,7.95,7.05,0,10.5,1,3.4,6.9,3,5.64
31.5,7.24,7.75,0,11.6,0,5.6,6.0,5,5.16
26.4,8.06,8.49,1,17.9,0,3.6,8.3,1,7.09
29.4,5.6,7.2,1,2.4,0,17.4,8.8,3,5.39
33.1,7.07,6.81,0,14.4,1,16.8,8.9,3,4.68
12.9,9.22,5.02,1,11.7,0,8.9,6.7,3,3.34
16.5,6.73,7.03,1,11.2,1,22.0,6.7,2,3.67
37.4,6.9,7.07,0,12.7,0,7.9,4.0,2,5.05
31.7,7.05,7.64,1,7.6,0,3.4,6.0,4,5.68
28.2,6.29,6.29,0,20.3,1,6.7,5.6,4,3.13
30.2,5.29,6.56,1,4.4,1,4.9,5.3,3,3.79
33.5,7.27,5.52,0,15.8,1,23.8,6.3,6,2.82
24.6,7.64,4.71,1,10.8,0,11.3,6.5,2,3.43
22.2,7.45,5.89,1,24.9,0,19.5,7.0,3,2.68
32.0,7.36,5.43,1,15.1,0,3.4,9.0,4,3.92
20.2,7.54,7.34,0,4.4,0,6.4,8.7,6,4.89
34.1,8.52,6.48,1,17.7,0,3.6,5.3,3,5.34
13.0,7.31,6.46,1,9.5,0,23.9,7.6,1,3.75
40.3,6.93,6.02,1,19.9,0,6.2,5.8,3,4.51
34.7,7.22,3.77,0,18.1,0,0.9,7.2,3,1.92
32.6,8.08,8.51,1,22.4,0,24.8,9.0,6,6.72
39.8,8.91,6.0,1,15.9,1,7.4,6.3,1,5.97
46.7,6.87,6.59,1,19.1,0,2.6,5.5,3,5.53
40.1,7.6,5.55,0,15.2,0,9.3,7.1,5,4.26
11.6,7.84,7.97,0,12.1,1,7.9,9.0,0,5.06
17.2,6.51,7.14,0,20.3,0,18.3,10.0,4,3.63
23.8,7.52,6.17,0,8.8,0,28.6,6.1,3,3.6
30.3,6.03,6.61,0,14.8,1,18.8,7.2,3,3.25
35.2,5.73,8.68,1,12.2,0,4.0,7.4,2,6.68
22.7,7.87,6.93,1,19.2,1,5.5,4.9,0,4.18
31.9,7.12,6.82,0,10.3,1,3.9,4.8,5,3.77
22.4,7.7,6.06,1,13.0,0,21.0,7.5,2,4.14
23.9,7.48,5.11,1,15.2,0,11.6,6.4,8,2.23
15.9,6.52,6.84,1,22.4,0,11.1,4.9,1,3.18
20.8,7.45,7.33,1,12.3,0,2.8,8.0,2,5.36
16.5,6.27,8.1,1,13.0,0,9.8,7.1,6,4.06
20.2,8.89,4.75,0,8.3,0,15.3,7.0,5,2.98
40.5,6.14,5.87,1,10.1,1,6.1,5.4,4,4.2
20.5,7.3,6.42,0,17.1,0,1.6,4.4,3,3.04
56.3,6.46,7.0,1,15.2,0,2.3,6.1,3,6.59
34.9,8.07,6.85,1,15.2,1,23.9,7.1,3,5.66
31.8,7.17,6.88,0,23.7,1,22.5,5.9,1,4.36
21.4,6.98,7.41,1,6.6,0,26.6,5.4,0,5.01
37.0,8.35,6.1,0,26.6,1,18.1,6.4,2,4.28
24.2,7.53,7.93,0,20.9,0,5.1,7.1,3,4.96
31.2,8.02,7.43,0,13.4,0,19.5,9.1,6,5.62
55.6,6.52,6.68,1,17.0,0,5.7,7.2,3,6.35
29.0,6.1,8.6,0,11.6,0,7.5,4.8,3,4.97
41.5,7.61,8.56,1,16.6,0,13.3,4.0,3,6.9
23.0,7.18,7.93,1,25.7,0,7.1,3.3,4,4.46
29.7,8.13,3.98,1,11.8,0,5.1,7.5,4,2.93
47.7,7.42,8.58,1,13.8,0,7.9,5.4,2,7.73
23.7,7.71,7.79,1,11.2,0,18.1,7.7,3,6.11
48.1,5.88,9.01,0,12.0,1,5.6,8.8,1,7.61
37.1,9.39,8.24,0,13.0,0,5.1,7.9,3,8.13
24.4,7.34,8.58,1,9.5,0,5.6,6.7,6,6.46
36.3,8.2,7.88,1,13.7,1,2.3,9.8,6,7.04
39.7,6.66,8.35,0,15.3,1,2.9,6.3,1,6.39
36.2,7.81,8.99,1,13.0,0,3.7,5.6,1,7.69
14.3,6.2,7.22,0,3.5,0,6.2,7.5,5,3.41
22.7,7.95,5.43,1,14.2,1,11.6,8.2,2,3.73
27.5,7.14,6.69,1,14.8,0,1.6,3.1,2,3.68
29.3,7.53,7.39,1,24.5,0,13.2,8.7,2,5.63
36.2,8.2,7.07,1,15.1,0,23.8,4.6,1,6.0
31.8,6.27,5.75,1,19.7,0,4.1,3.9,1,3.04
16.6,6.82,5.37,1,12.9,1,11.0,6.5,1,2.54
33.8,7.96,6.26,1,21.5,1,3.1,5.4,2,4.2
36.1,9.6,7.81,0,10.3,0,8.1,7.6,8,7.29
35.6,7.36,8.58,0,17.5,1,8.9,7.5,7,5.7
40.8,8.09,7.92,1,19.2,0,15.0,7.5,2,7.05
38.3,7.39,8.06,0,18.5,0,36.9,8.8,5,6.11
34.6,9.44,6.92,0,25.8,0,7.0,6.5,6,5.12
29.3,5.75,5.26,1,12.1,0,7.9,7.6,1,3.04
13.4,7.59,6.54,1,22.1,0,8.3,4.5,2,3.36
34.3,5.87,6.74,0,20.8,1,9.4,8.4,3,3.66
32.1,4.99,6.5,0,15.2,0,10.1,6.2,2,3.11
32.7,7.8,7.05,1,24.2,1,6.7,6.6,5,4.37
17.2,7.64,7.44,1,14.3,0,28.5,6.5,1,5.03
19.2,7.22,7.85,1,15.1,0,8.2,6.9,6,4.56
40.5,7.39,6.72,0,15.0,1,4.6,6.4,6,4.72
29.6,10.0,5.1,1,8.6,0,7.7,3.8,3,4.74
36.8,7.24,6.52,1,18.8,0,8.6,8.9,4,4.76
30.3,8.01,7.04,1,18.0,0,8.6,6.0,4,5.2
30.3,6.85,8.22,0,14.5,0,9.1,6.4,8,4.57
39.4,7.8,6.43,0,23.8,0,18.0,6.7,2,4.43
24.8,7.26,7.51,1,12.8,0,27.5,7.8,3,5.01
31.0,7.09,7.29,1,6.4,0,12.0,6.3,2,5.8
25.4,9.32,7.04,1,24.5,0,19.3,8.6,3,5.42
25.7,8.68,7.93,1,20.1,1,9.1,9.8,4,6.26
26.9,7.64,6.34,1,18.1,1,9.1,9.5,3,4.9
32.2,5.2,6.42,0,13.3,0,5.1,7.4,4,3.09
25.2,7.14,6.99,1,16.7,1,17.5,6.1,0,4.71
42.6,10.0,6.36,1,8.7,1,29.7,6.1,3,7.04
21.1,7.27,7.51,1,13.9,0,23.0,6.4,2,4.92
28.1,8.6,6.29,1,10.5,0,13.3,5.7,2,5.32
25.6,8.94,7.23,0,16.3,0,10.7,7.6,0,6.11
44.5,7.72,6.9,0,19.6,1,10.7,6.7,5,5.59
