gio_hoc_moi_tuan,diem_dau_vao,diem_trung_binh_truoc,tham_gia_ngoai_khoa,gio_giai_tri,lam_them,khoang_cach_den_truong,chat_luong_giac_ngu,so_lan_vang_mat,gpa
13,1.6,4.79,0,40,1,12,2.28,5,1.46
45,1.0,1.69,1,23,0,10,4.47,4,2.01
12,1.0,2.08,0,37,1,8,2.8,3,0.78
18,5.1,4.33,1,18,0,6,10.0,1,2.44
13,9.47,7.77,1,1,0,21,1.37,2,4.82
10,1.0,3.97,1,15,0,6,2.32,3,4.04
56,9.97,9.77,1,30,1,5,2.66,8,6.26
27,3.98,3.99,0,13,1,13,8.07,7,3.65
18,9.27,7.94,1,16,0,8,3.31,4,4.42
37,4.23,4.62,1,39,1,11,2.38,7,2.58
46,1.0,1.62,0,19,1,13,4.75,7,0.65
0,3.48,6.51,1,21,0,32,3.12,3,3.85
36,4.74,6.2,0,17,1,10,3.41,6,5.84
12,5.89,5.73,1,22,1,33,1.91,3,3.05
57,1.96,4.76,0,8,0,22,4.15,5,3.3
13,6.63,7.19,1,26,0,27,6.14,3,2.27
57,8.17,6.98,1,37,0,1,6.88,2,5.91
21,8.71,7.55,0,23,1,13,4.46,9,3.78
3,1.05,4.14,0,1,1,11,5.0,4,1.45
13,3.68,3.26,0,16,0,9,4.44,5,2.01
10,1.68,4.68,1,14,1,18,5.02,7,1.99
2,3.56,3.91,0,39,0,15,7.96,10,3.89
49,1.42,4.38,0,33,0,41,8.74,1,3.2
14,9.06,7.43,1,12,1,27,1.98,7,3.67
6,1.71,3.37,1,18,0,10,5.8,5,1.81
56,4.94,4.93,0,11,0,8,7.15,5,3.83
13,7.51,5.98,0,8,0,5,4.12,10,3.17
30,7.06,5.97,0,17,0,26,6.09,4,4.74
10,1.0,3.98,1,24,1,23,5.91,11,1.93
25,1.0,1.0,0,17,0,34,4.52,3,0.71
6,8.31,5.75,1,1,1,13,5.56,6,2.75
14,9.66,7.07,1,25,1,27,3.8,1,2.89
50,1.0,1.52,1,20,0,23,3.14,7,1.26
14,1.0,4.11,0,55,1,13,4.23,4,1.32
24,1.17,3.96,0,3,1,15,4.4,6,2.18
29,1.0,3.19,1,17,0,4,4.12,7,1.9
21,1.0,1.96,0,8,0,48,2.3,6,0.0
65,9.15,8.82,1,25,1,14,4.48,2,7.2
5,8.9,5.75,1,5,0,9,4.96,2,4.05
39,9.04,9.57,1,15,0,4,7.71,2,4.37
45,2.67,2.92,1,4,0,40,6.47,3,0.0
15,3.62,3.91,0,13,0,10,6.71,3,4.9
58,9.54,7.29,1,14,0,5,2.96,4,5.98
10,1.0,1.53,1,37,0,15,6.54,2,0.0
30,3.79,6.2,0,9,0,19,5.34,3,3.31
16,1.82,3.88,1,4,0,28,5.81,4,1.79
48,1.0,3.82,1,27,1,2,2.77,5,0.42
39,2.58,2.33,0,22,1,7,0.5,4,2.08
14,1.0,2.78,1,25,0,14,6.68,0,1.72
25,6.09,6.18,0,21,0,18,5.39,0,0.78
13,1.0,2.87,1,43,1,19,3.87,9,0.41
9,8.84,6.14,1,23,0,9,4.07,6,2.34
28,1.0,3.68,0,17,1,7,4.63,8,2.02
38,1.52,3.03,0,3,0,3,4.81,3,3.36
36,6.72,5.08,1,6,0,16,2.14,5,6.11
29,2.96,1.92,0,55,0,4,4.06,6,0.5
11,7.4,7.05,0,12,1,11,4.86,7,3.61
12,7.73,9.09,1,9,0,5,6.03,2,5.66
5,8.0,5.78,1,37,1,11,3.98,2,2.53
18,6.19,5.88,0,25,0,13,2.78,8,3.39
64,9.77,8.97,1,20,0,19,5.52,4,7.22
27,1.0,1.33,1,14,0,3,2.09,3,0.91
36,7.02,5.73,1,20,0,21,6.51,4,3.63
7,4.35,3.75,0,26,0,21,8.03,1,0.75
37,2.94,4.75,1,6,0,6,3.95,4,1.48
45,1.0,3.93,1,18,0,5,6.07,6,2.38
12,5.86,5.67,0,19,0,8,4.66,8,0.0
41,7.94,5.92,1,6,1,34,2.95,3,2.63
28,2.77,3.22,0,21,1,3,7.7,5,4.59
11,7.33,5.77,0,17,0,20,0.87,9,1.0
18,1.0,1.62,0,8,0,16,2.18,2,0.79
28,6.59,5.85,0,23,0,36,5.04,4,2.05
14,6.14,6.26,0,11,0,23,6.85,7,3.54
46,9.97,8.47,0,18,0,1,7.64,6,5.5
56,9.67,7.79,0,31,0,26,7.55,5,6.44
16,1.48,2.95,0,29,1,8,3.05,6,5.57
28,1.0,2.52,0,44,1,10,4.84,5,0.7
16,5.9,4.24,1,17,0,4,5.44,7,3.51
17,1.0,2.76,0,19,1,22,3.5,4,1.51
20,6.82,5.51,0,34,0,2,10.0,7,3.73
5,4.26,3.21,0,42,0,12,5.56,3,4.17
21,7.59,6.93,0,23,1,37,3.7,5,4.22
42,1.0,1.99,1,30,0,23,2.06,1,0.5
30,1.0,2.83,0,19,1,17,2.12,3,1.42
8,6.23,6.59,1,28,0,9,9.71,7,3.31
29,1.63,2.03,0,35,1,25,4.82,5,1.11
15,2.66,3.69,0,46,0,7,1.52,5,1.3
5,1.0,1.0,0,2,1,19,2.97,7,0.75
9,1.82,4.62,1,12,0,27,7.87,3,2.41
28,6.91,4.79,0,16,0,7,6.24,5,3.38
46,9.93,7.45,0,35,1,14,2.44,7,6.26
32,1.0,3.94,0,31,1,13,4.27,5,2.27
12,2.37,3.19,0,21,1,21,2.8,3,1.72
36,1.32,1.59,1,19,0,6,4.29,1,4.87
66,1.29,3.49,0,7,0,16,6.55,1,3.74
46,3.02,4.5,1,17,0,11,2.2,4,4.48
9,9.6,7.12,0,22,0,28,3.42,5,5.28
31,7.44,5.94,0,36,1,18,2.88,6,5.2
47,2.4,3.0,1,30,1,19,2.11,6,2.14
48,1.0,2.39,0,17,1,17,9.91,3,2.59
22,1.8,1.19,0,11,0,8,3.37,3,3.68
8,4.15,4.31,1,28,0,6,2.1,7,5.35
22,3.1,5.65,0,20,1,20,4.99,5,2.09
46,8.13,5.98,1,33,1,2,4.61,5,3.29
32,1.0,2.02,0,36,1,7,7.29,3,1.27
14,9.63,6.59,0,7,1,13,4.43,3,5.19
0,3.71,4.84,0,27,1,18,3.26,5,2.3
20,9.92,9.15,1,9,0,4,5.59,2,5.38
28,1.52,4.09,1,20,1,12,5.69,3,1.8
22,8.33,5.75,1,21,0,14,4.08,4,4.43
50,7.46,6.98,0,1,1,12,8.68,5,5.45
36,1.57,4.38,0,30,1,14,3.39,2,3.54
2,6.83,6.61,1,11,0,8,5.27,6,6.72
25,10.0,8.48,1,38,0,25,1.52,4,4.8
14,9.87,7.45,0,8,0,17,7.23,11,5.13
28,9.64,8.0,1,36,0,11,2.28,2,5.15
30,6.79,7.31,0,42,0,2,5.05,6,3.67
30,8.09,7.18,1,7,0,16,4.29,4,5.01
54,7.81,5.44,1,11,0,4,4.99,8,6.33
33,6.78,5.61,0,54,0,2,4.55,5,3.32
67,7.66,7.81,1,25,0,6,5.02,7,6.44
22,1.0,2.92,1,22,0,18,4.86,2,1.67
10,1.0,2.72,0,47,0,18,3.81,4,1.84
22,5.49,4.74,1,7,1,1,3.61,4,2.16
45,2.09,4.45,0,21,1,17,7.48,5,3.51
35,5.51,6.97,0,27,1,2,4.52,7,3.26
31,8.37,8.29,1,17,0,25,7.24,3,4.78
36,9.52,9.16,1,22,1,21,5.28,6,4.85
16,6.68,5.65,1,26,0,2,2.18,5,3.9
55,9.86,7.42,0,6,0,16,2.99,6,4.44
8,9.96,7.82,1,22,0,8,4.87,3,4.4
14,1.0,2.64,1,23,0,25,6.97,6,4.13
11,9.89,9.37,1,11,0,7,6.54,5,6.95
60,6.13,6.85,0,42,1,32,5.04,4,7.28
25,8.36,7.55,0,16,1,22,3.9,5,2.24
15,5.6,3.93,0,43,1,4,4.22,8,1.64
43,3.13,2.19,1,4,1,35,2.93,3,3.54
29,4.13,4.72,1,15,1,16,4.41,5,5.01
10,3.98,5.27,1,8,0,12,2.09,3,5.44
52,3.13,3.8,0,17,1,6,3.95,7,5.34
41,6.87,8.04,1,5,1,14,10.0,7,6.14
41,9.92,6.87,1,26,0,25,3.19,5,4.45
46,1.38,1.62,0,32,1,17,2.57,2,1.19
23,4.57,4.08,1,5,0,18,2.18,5,3.32
36,7.06,5.53,1,3,0,14,3.42,3,4.34
32,1.48,3.41,1,37,1,29,2.95,3,1.62
31,9.83,7.48,1,30,1,16,4.27,6,5.81
7,9.5,6.15,0,22,1,7,9.17,1,2.69
50,1.43,3.75,1,5,1,8,8.83,6,4.45
14,5.36,3.46,1,22,0,13,3.44,6,2.58
10,1.84,2.03,0,6,0,11,5.53,6,2.03
12,5.13,3.46,0,10,0,26,4.41,8,3.26
36,1.0,2.81,1,31,1,18,1.85,7,3.51
19,1.01,2.79,1,28,0,13,7.83,6,2.75
32,9.33,9.51,1,28,1,7,2.09,3,6.21
36,8.28,7.88,1,23,0,10,5.88,6,6.63
3,6.44,7.31,1,20,1,9,5.97,4,2.56
58,4.44,4.95,1,37,0,22,3.12,5,5.64
17,6.71,5.05,0,33,0,1,4.29,4,2.56
48,6.37,5.95,1,6,0,7,5.03,6,5.17
57,4.43,5.25,1,20,0,4,6.33,3,5.09
25,1.0,3.3,0,3,0,7,5.53,3,1.41
44,4.14,4.01,1,3,1,18,7.63,4,3.7
22,2.59,4.04,0,20,0,18,3.01,6,3.35
22,9.95,7.04,1,15,1,17,5.51,4,3.25
29,8.39,5.99,0,45,1,4,2.79,5,4.93
26,4.22,3.42,1,3,1,14,6.47,9,3.95
24,1.0,2.62,0,48,0,30,5.22,6,1.3
30,3.74,3.06,0,24,1,10,5.25,5,2.65
45,9.91,7.52,1,4,0,11,3.27,6,6.47
23,4.96,5.88,0,44,0,8,7.49,3,3.06
5,8.55,6.1,1,45,0,13,4.39,7,3.19
45,10.0,7.49,1,12,0,14,2.05,5,5.57
52,9.66,7.87,1,28,1,13,2.23,6,6.91
4,2.9,3.98,1,37,0,12,4.65,2,0.0
10,1.33,2.3,1,23,0,1,4.69,2,2.21
11,7.41,7.23,1,7,0,44,10.0,2,5.39
19,9.77,8.45,0,0,0,32,8.75,6,3.19
20,9.97,9.12,1,16,0,20,4.77,8,5.83
47,1.0,2.52,1,24,0,11,6.31,6,2.73
17,9.98,7.47,1,20,0,25,2.5,3,4.29
27,9.68,7.13,1,7,1,20,8.73,7,6.29
18,4.37,4.93,0,40,1,29,6.06,6,2.75
55,1.0,2.22,0,26,0,10,4.29,5,2.91
41,4.66,4.22,1,20,1,10,3.72,4,4.99
36,4.32,4.14,0,9,0,40,1.33,9,2.03
28,10.0,7.31,1,32,1,26,4.88,4,4.31
6,9.98,8.18,1,19,0,22,3.16,7,3.89
32,8.94,5.95,0,17,1,5,6.67,7,4.39
16,6.71,6.33,1,43,0,7,6.22,7,2.99
28,2.79,4.35,0,37,0,2,4.5,2,1.83
5,2.63,3.0,1,4,0,4,7.15,6,8.28
8,8.82,9.22,1,34,0,11,10.0,2,5.37
34,1.0,2.62,0,17,1,8,5.09,3,4.29
14,1.0,1.04,1,4,1,12,4.49,3,2.17
36,4.13,4.2,0,0,0,16,4.92,3,4.2
12,1.0,2.66,0,8,0,6,1.29,5,1.28
22,4.44,5.11,1,20,0,17,2.87,6,4.15
24,2.78,3.41,0,6,0,15,5.72,5,4.08
26,6.13,4.67,0,4,0,7,5.5,4,3.03
19,6.14,4.59,1,36,0,25,5.89,4,4.73
11,5.49,4.64,0,44,1,12,5.17,5,0.0
17,5.78,4.91,0,16,0,3,7.05,6,3.61
19,1.0,1.47,1,52,1,4,6.59,6,2.34
33,5.31,4.45,0,46,1,22,7.08,4,3.45
59,1.0,3.26,0,0,0,14,3.23,6,3.01
36,7.68,8.25,1,37,0,11,10.0,5,6.32
30,6.14,6.44,1,52,1,12,6.88,5,4.88
48,9.71,9.13,1,2,0,6,5.66,4,5.62
21,9.98,8.96,1,39,0,12,9.44,4,3.45
19,9.57,8.58,1,9,1,6,10.0,3,5.73
45,1.0,2.26,0,17,0,13,6.65,6,2.17
19,6.49,6.03,0,48,1,14,2.87,11,0.0
16,9.43,7.24,1,32,0,5,4.07,5,4.65
15,2.81,3.46,0,5,1,7,4.43,3,2.17
21,1.0,2.67,0,26,1,19,7.15,7,1.79
25,7.96,7.49,0,22,0,24,6.86,7,4.82
54,9.43,8.08,0,22,1,23,6.34,3,4.52
21,1.19,2.55,0,14,1,11,4.16,4,10.0
24,4.77,4.92,1,14,0,28,6.09,6,3.8
44,9.98,8.42,0,49,1,7,8.89,7,5.74
13,3.67,4.87,1,21,0,3,4.38,2,2.66
29,7.06,4.72,1,19,1,9,1.58,10,3.3
8,1.0,1.52,0,5,0,8,4.31,4,1.15
45,9.93,9.06,1,27,0,7,4.87,4,5.64
41,3.93,4.3,1,7,0,21,5.68,2,3.02
2,3.86,3.89,0,17,0,13,7.19,4,1.86
47,5.56,5.07,0,0,1,28,2.18,4,4.33
19,8.35,6.75,1,6,0,8,3.39,5,4.03
36,7.12,6.83,1,15,0,11,2.38,5,4.82
37,1.19,1.61,0,14,0,18,7.86,5,0.0
36,1.0,2.62,0,26,0,24,7.28,4,1.68
13,1.0,2.85,0,7,0,38,5.13,3,0.0
49,1.0,3.0,1,43,0,11,3.64,4,2.29
43,8.32,7.22,1,1,1,1,10.0,5,6.07
18,9.99,8.51,1,54,0,1,3.89,6,4.59
45,5.27,4.59,0,25,1,49,6.56,4,0.0
2,1.0,1.66,0,4,1,10,3.16,7,0.22
46,9.72,10.0,1,17,0,38,10.0,6,6.57
14,5.86,5.22,1,40,1,14,8.47,2,4.08
32,3.97,4.2,1,17,0,30,5.54,2,3.27
14,9.64,8.46,1,11,0,24,5.09,4,5.35
17,7.97,8.38,1,18,0,5,2.99,5,4.39
6,5.7,4.87,0,14,0,36,5.41,5,2.66
15,9.65,6.79,0,52,0,6,4.73,3,3.52
23,9.21,6.29,0,35,1,25,5.42,8,3.72
23,4.79,6.47,1,7,1,21,2.45,4,1.15
28,9.98,6.95,1,23,1,27,8.1,9,5.09
5,8.61,7.14,0,19,0,13,9.31,1,4.75
10,8.06,5.86,1,32,1,25,2.76,2,2.65
41,5.74,4.0,0,19,1,6,4.77,1,4.92
3,1.38,2.53,0,30,0,12,4.79,6,0.13
48,2.52,2.58,1,19,0,24,4.17,6,2.95
42,3.58,3.45,0,23,0,29,4.11,6,3.02
23,4.87,6.93,1,28,0,6,2.62,7,2.63
16,1.0,3.02,1,31,1,24,6.59,7,0.26
60,1.0,3.53,0,18,1,23,3.93,6,5.0
14,9.36,8.44,0,35,0,21,4.57,3,1.77
14,9.75,7.75,1,21,1,10,4.48,7,2.19
8,9.77,7.42,1,12,1,1,2.05,5,8.52
27,9.74,8.09,1,15,1,23,3.62,6,2.91
19,9.89,8.1,0,0,0,29,8.04,5,4.89
24,1.0,2.03,1,12,0,32,9.06,8,2.32
37,9.99,8.12,0,16,0,4,5.96,9,5.39
49,6.77,5.35,0,10,1,1,1.62,5,5.23
33,2.9,3.57,0,6,1,9,8.92,6,0.0
9,7.86,6.38,0,20,0,19,2.79,4,2.81
57,8.53,5.85,0,26,0,22,2.7,1,2.03
32,1.28,1.0,1,21,1,10,6.96,4,3.22
4,3.36,3.08,1,22,0,11,5.79,4,0.56
6,1.0,4.4,1,3,0,12,7.76,3,2.84
54,3.47,3.77,1,3,0,4,9.86,4,5.43
6,9.06,8.21,1,29,0,18,5.9,2,3.67
43,1.0,1.0,1,3,0,43,8.52,4,1.52
30,9.13,6.47,1,18,0,17,2.77,6,3.92
21,9.89,6.58,1,21,1,26,5.33,5,3.69
22,7.63,6.38,0,39,1,9,8.15,6,0.0
22,1.0,5.02,0,3,0,9,3.68,8,4.84
21,5.83,5.96,0,32,0,13,6.69,5,3.98
17,1.83,4.79,0,21,0,10,8.34,3,3.34
67,7.28,6.11,0,3,0,6,4.89,7,2.02
38,1.0,3.96,1,21,1,18,4.77,2,1.67
33,7.96,8.85,1,10,0,6,7.1,3,7.69
36,1.5,2.79,1,21,0,7,1.78,3,3.06
22,1.0,2.06,1,23,1,23,3.99,5,0.78
25,4.16,3.18,1,44,1,22,1.63,5,2.3
24,1.71,2.72,1,19,0,10,5.38,6,1.31
38,2.05,3.31,1,24,0,17,6.45,6,2.0
14,9.23,9.57,1,29,0,58,4.08,3,3.1
25,8.65,5.89,0,39,0,1,4.73,7,2.24
7,3.94,4.42,1,4,0,8,3.36,5,0.56
15,4.68,2.99,1,25,1,23,3.62,2,0.78
18,9.07,7.02,1,9,0,7,7.15,1,4.23
13,8.64,7.5,1,1,1,8,4.49,2,4.28
45,5.52,5.82,0,28,1,3,4.5,2,5.27
16,8.47,7.67,1,0,0,10,5.29,4,5.09
42,8.49,7.49,1,24,0,7,10.0,5,5.89
34,4.28,5.15,1,16,1,11,6.58,6,2.92
33,9.04,7.47,1,21,0,10,4.44,4,5.37
9,7.63,5.53,0,27,0,13,1.49,6,0.7
9,1.0,1.0,0,21,0,13,6.48,6,0.0
38,1.0,2.05,0,27,1,23,5.51,5,2.28
28,6.5,5.76,1,17,0,13,4.35,3,3.61
8,6.96,7.43,0,37,0,7,1.2,2,2.85
2,5.22,5.03,0,46,1,27,6.48,3,2.37
11,1.0,2.4,1,36,1,6,7.7,6,1.09
53,1.0,2.99,1,6,1,24,1.8,7,1.82
20,3.73,3.97,0,25,1,6,5.89,9,2.71
27,1.19,3.52,1,24,0,59,8.78,2,1.17
8,1.0,4.58,1,12,1,8,3.02,5,0.0
23,1.0,4.79,1,3,0,28,4.63,3,1.15
0,3.8,4.38,1,21,1,3,4.86,4,1.33
8,5.46,5.61,1,38,0,69,8.29,9,3.93
31,1.0,4.18,1,20,1,10,1.6,9,2.55
6,5.47,5.13,1,21,1,5,3.34,8,2.1
10,9.65,8.47,1,3,0,18,7.82,7,6.35
6,9.84,6.77,1,19,1,19,9.44,8,6.38
11,7.68,6.3,0,14,1,14,6.24,4,2.57
8,1.0,3.76,0,3,0,8,4.05,4,1.4
18,7.5,5.78,1,27,0,9,2.19,5,2.64
58,1.0,2.47,0,40,1,7,4.47,4,2.48
31,9.81,6.31,1,19,1,17,3.67,6,3.78
20,3.36,6.02,0,32,0,9,2.48,5,2.7
12,9.71,9.09,0,28,0,26,7.28,8,3.84
50,4.76,5.04,0,18,1,22,4.0,2,4.35
29,2.22,3.84,0,5,0,20,6.22,1,2.93
1,1.0,3.0,0,16,0,7,2.57,2,0.1
32,6.58,7.33,1,3,0,5,4.26,0,5.8
7,4.11,3.94,1,5,0,20,9.05,5,2.84
22,1.0,3.33,1,18,1,16,3.97,5,1.74
43,1.0,3.68,0,5,0,18,4.03,6,2.8
48,6.19,6.93,1,24,0,10,5.08,2,4.72
22,3.43,1.8,0,17,0,8,3.05,4,2.97
22,1.0,2.0,0,13,0,21,5.97,2,1.0
58,7.93,5.74,0,0,1,7,7.41,4,8.4
3,7.91,6.89,1,9,0,23,5.65,8,3.94
4,9.63,5.76,0,24,1,17,3.25,3,5.8
22,2.19,1.27,0,23,1,8,4.22,3,1.9
34,3.61,6.34,1,3,0,17,6.17,3,6.76
30,2.48,4.11,0,13,1,20,7.13,3,0.0
43,6.76,6.18,0,37,0,26,8.61,3,4.23
48,2.69,3.98,0,4,1,8,3.35,5,2.67
20,3.23,4.09,0,14,0,10,8.03,5,3.1
25,2.3,4.38,0,12,0,30,6.92,4,2.14
45,5.26,4.52,1,26,1,17,7.28,4,5.35
54,1.96,3.36,1,6,0,8,6.25,7,4.32
54,2.94,3.99,0,13,0,25,2.94,2,3.24
12,8.78,6.22,0,42,0,30,4.9,3,1.61
22,6.33,7.08,1,18,0,15,1.79,2,2.85
13,2.33,2.95,1,22,0,25,5.36,6,2.32
9,1.0,3.62,0,6,0,11,4.09,5,1.46
4,4.59,4.87,1,38,1,16,0.8,7,1.18
22,3.89,5.97,0,41,0,17,3.05,7,3.38
25,3.85,3.27,1,19,0,6,10.0,5,3.32
14,3.23,2.85,1,3,1,8,3.15,5,0.0
23,9.95,7.06,1,7,1,17,2.96,4,1.55
16,1.0,2.73,0,17,0,40,7.78,3,1.85
25,1.0,4.14,0,19,1,7,3.45,4,1.6
10,4.9,6.54,1,12,0,12,3.85,6,2.67
26,7.02,3.9,0,21,1,23,6.29,5,3.68
54,3.3,4.23,1,35,0,18,4.72,0,5.64
15,4.02,1.2,0,17,0,8,4.75,6,0.81
7,8.33,7.8,1,15,0,41,3.07,11,2.54
20,10.0,9.12,0,39,1,16,7.04,7,3.85
34,9.98,7.95,0,9,0,15,6.08,4,4.74
29,2.82,3.78,1,45,1,15,3.13,6,1.6
35,8.06,6.91,0,4,1,11,4.82,5,4.47
22,8.95,6.58,1,17,1,41,6.68,5,3.4
23,5.91,5.98,1,27,0,2,3.53,4,3.81
17,1.0,2.37,0,22,1,11,5.06,5,0.6
28,1.0,3.53,1,16,0,5,1.72,5,2.31
49,9.95,7.86,1,8,0,11,6.57,6,4.89
16,9.05,6.57,1,22,0,31,3.46,5,3.55
51,3.12,2.34,0,27,0,45,5.13,5,2.49
35,2.85,1.84,0,5,1,7,6.93,3,4.66
4,9.68,9.12,1,48,1,15,5.7,11,3.98
41,9.47,7.22,1,43,0,16,2.89,7,0.03
7,3.17,4.24,0,36,0,8,3.9,2,0.36
23,6.02,7.39,1,20,1,16,1.8,5,1.08
2,8.62,6.61,0,15,0,39,5.86,7,3.29
14,9.58,7.12,1,56,1,4,1.53,3,4.14
32,9.0,7.27,0,19,1,17,5.61,9,4.52
0,2.83,3.73,1,20,0,20,2.99,6,0.0
31,1.0,4.49,0,21,1,34,6.15,3,2.07
19,1.0,4.17,1,14,1,8,5.5,4,2.7
14,3.59,4.77,0,8,1,5,7.25,9,2.6
9,9.41,9.09,0,1,0,8,6.79,7,5.76
25,1.63,2.8,0,13,1,11,6.83,5,2.57
23,1.71,3.32,0,19,0,18,4.94,2,0.0
57,6.31,5.48,1,29,1,30,4.76,6,5.22
16,9.17,6.21,1,27,0,20,7.26,3,4.41
51,2.61,4.77,1,18,0,7,4.68,3,3.5
32,1.0,3.13,1,3,1,13,3.49,5,2.47
30,1.0,2.62,0,5,0,14,4.41,3,1.86
41,2.62,3.57,1,6,0,16,4.83,6,3.44
7,1.0,1.09,1,3,0,12,3.41,5,1.79
31,3.28,2.99,1,13,0,18,4.32,8,3.83
43,3.33,4.33,1,4,0,9,3.34,5,4.77
33,1.0,2.07,0,3,0,33,4.36,7,2.48
44,6.41,5.63,1,32,0,24,3.35,1,3.79
41,4.2,4.42,1,1,0,19,3.38,5,3.73
58,9.64,7.1,1,5,0,10,2.76,3,6.05
40,9.96,7.01,0,47,0,14,8.01,3,5.08
15,9.69,6.2,0,22,0,8,5.66,2,4.38
21,9.97,7.84,1,0,0,26,7.01,3,5.34
29,1.0,3.22,0,6,1,33,2.3,6,1.09
34,3.1,2.22,0,23,0,28,9.22,3,2.61
25,3.73,4.21,0,26,1,3,3.22,4,2.6
58,9.74,8.12,0,2,1,15,3.36,3,7.03
15,8.21,5.94,1,4,0,3,9.41,8,7.14
21,1.0,4.02,1,44,0,28,4.08,6,2.05
8,3.66,3.81,1,17,0,12,4.4,3,2.31
24,9.75,7.75,1,22,0,1,1.73,6,4.95
10,9.68,7.64,1,19,0,13,4.76,1,2.59
51,2.67,1.83,1,2,1,35,2.98,5,2.28
21,1.0,3.61,0,16,0,39,6.3,5,0.18
10,2.87,2.76,1,49,0,11,5.94,8,0.43
9,9.88,7.69,1,2,1,18,5.02,3,4.76
18,3.68,4.8,0,30,1,12,5.69,5,2.05
24,9.98,9.45,1,6,0,31,4.57,4,5.24
23,8.51,6.03,1,19,0,16,4.51,4,10.0
9,5.99,5.15,0,1,1,9,2.85,3,2.11
25,9.96,9.36,1,17,0,19,6.58,7,4.07
25,1.41,3.31,0,15,1,19,9.73,9,1.27
21,9.58,8.42,1,16,0,13,4.34,4,5.41
33,9.57,6.69,1,32,0,12,5.23,7,5.5
16,8.92,6.97,1,18,0,32,7.07,7,2.74
6,4.27,4.39,0,15,1,15,8.48,5,2.0
72,10.0,7.14,1,11,1,4,8.3,4,7.52
17,9.97,6.3,1,24,0,6,1.91,6,3.77
15,2.1,2.75,1,7,0,16,10.0,6,2.48
13,3.86,5.67,0,15,0,13,1.9,4,4.87
10,4.35,4.67,1,49,1,12,8.62,4,4.21
8,9.93,9.33,1,7,0,4,5.7,4,5.17
40,4.44,4.84,1,41,1,21,8.3,8,3.25
29,3.47,3.31,0,26,1,17,5.68,3,2.44
11,1.0,3.88,1,19,0,14,5.36,1,1.7
2,1.09,2.86,0,10,1,3,1.09,4,0.0
14,1.0,3.56,1,41,0,7,10.0,2,2.63
32,6.51,4.84,0,36,0,4,5.26,4,2.41
7,4.7,5.86,0,4,1,5,6.15,6,2.24
13,1.93,4.23,1,38,0,6,6.44,5,2.18
58,1.0,2.89,1,33,1,5,4.26,7,3.36
37,7.27,5.55,0,19,0,7,3.7,8,4.7
8,1.0,2.55,1,51,0,42,6.6,5,0.0
21,3.07,4.45,0,26,1,15,7.48,4,2.64
5,2.89,3.97,1,16,1,11,6.89,3,2.63
40,7.2,6.92,0,26,1,19,3.94,4,5.07
23,9.36,8.63,0,7,0,2,4.71,8,5.3
43,2.23,2.69,0,23,0,13,6.01,5,3.22
32,9.31,6.43,1,6,1,20,3.74,9,5.96
57,8.42,7.01,1,15,0,39,7.28,2,6.56
43,5.19,4.78,0,36,1,13,6.64,3,3.06
15,9.75,8.64,0,7,0,8,4.75,6,4.84
48,5.95,4.49,1,13,0,5,8.82,5,4.76
25,9.66,8.82,1,14,0,13,4.35,5,5.65
31,2.54,4.88,0,5,0,8,5.73,4,2.51
25,1.92,3.15,1,33,1,10,5.63,7,0.0
39,1.0,2.66,1,24,1,14,5.98,6,0.0
2,6.49,5.12,1,16,0,8,6.66,6,2.34
21,1.0,2.06,0,5,0,3,5.83,9,1.26
24,5.94,5.16,0,5,1,16,8.35,3,4.15
49,5.77,6.9,0,3,1,7,7.22,6,5.69
57,2.42,3.38,0,4,0,23,2.61,7,4.59
24,1.04,1.3,0,16,0,5,9.48,7,1.72
15,6.76,6.31,0,19,0,28,3.97,6,3.01
14,7.12,7.1,0,2,1,8,4.37,3,4.75
13,1.98,3.16,1,4,0,36,9.11,4,3.1
0,1.0,4.07,1,23,1,3,4.28,4,2.09
24,1.0,3.38,1,30,0,26,3.63,6,2.96
2,1.0,1.55,1,17,1,7,3.67,1,0.19
38,4.74,4.29,0,6,0,2,2.54,5,5.09
18,1.0,2.83,1,23,0,6,7.59,6,2.17
30,8.08,5.18,1,54,0,37,4.02,7,4.71
25,7.89,7.07,0,25,1,9,1.72,2,4.31
3,3.6,2.4,1,12,0,17,4.11,3,1.59
31,9.87,8.95,1,9,1,9,10.0,1,6.45
14,1.0,3.51,1,40,1,13,5.94,4,2.28
27,5.17,5.61,0,14,0,9,7.31,10,8.62
19,5.74,4.77,0,47,1,7,7.47,3,1.54
41,6.93,6.33,1,6,1,18,2.22,2,3.98
50,3.43,3.54,1,20,1,2,6.65,2,5.11
28,4.98,3.96,0,35,1,5,3.52,4,2.86
34,1.0,2.26,0,52,1,20,4.52,7,1.22
24,2.61,4.26,1,23,0,12,1.97,4,3.99
11,2.21,3.37,1,44,1,24,3.61,4,1.34
21,9.15,8.94,1,26,1,40,2.58,9,4.51
10,1.0,3.37,1,14,0,20,5.11,7,3.25
28,6.16,6.35,1,26,0,40,10.0,5,3.6
24,1.0,1.0,0,18,1,25,6.8,8,1.52
0,1.0,2.31,0,21,0,9,5.86,2,0.0
48,1.0,1.54,0,19,1,22,2.24,3,2.16
48,5.45,5.09,0,10,0,34,2.36,4,3.88
38,9.63,7.09,1,7,1,17,0.92,7,4.98
16,4.78,4.49,0,0,0,19,3.54,3,2.39
59,4.49,5.76,0,32,1,6,4.01,9,2.33
